 N2,N2+,ion,1.0000E-22,m2, 3.0000E-04, 3.0000E-03, 1.5000E-02, 9.0000E-02, 4.8000E-01, 1.1600E+00, 2.4000E-01, 6.0000E-01, 1.9000E+00, 4.4000E+00, 8.0000E+00, 9.7000E+00, 1.0600E+01, 1.0300E+01, 1.1600E+01, 1.1600E+01, 1.3000E+01, 1.8000E+01, 1.7510E+01, 2.1070E+01, 2.1800E+01, 2.1850E+01, 2.4530E+01, 2.4690E+01, 2.3200E+01, 2.2380E+01, 2.3100E+01, 2.3200E+01, 2.3220E+01, 2.5060E+01, 2.3000E+01, 2.3200E+01, 2.3770E+01, 1.8390E+01, 1.0180E+01, 1.6750E+01, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, from GITM
 N,N+,ion,1.0000E-22,m2, 0.0000E+00, 0.0000E+00, 1.0000E-01, 5.0000E-01, 1.0000E+00, 1.0000E+00, 1.0000E+00, 2.0000E+00, 2.5000E+00, 3.5000E+00, 4.0000E+00, 5.0000E+00, 5.0000E+00, 6.0000E+00, 6.0000E+00, 6.5000E+00, 8.0000E+00, 7.0000E+00, 1.0000E+01, 1.0000E+01, 1.0000E+01, 1.1000E+01, 1.1500E+01, 1.2000E+01, 1.1000E+01, 1.2000E+01, 1.2000E+01, 1.2000E+01, 1.2000E+01, 1.2000E+01, 1.1000E+01, 1.1000E+01, 1.1000E+01, 1.0000E+01, 1.0000E+01, 1.0000E+01, 1.0000E+01, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, from GITM
 CO2,CO2+,ion,1.0000E-22,m2, 1.5500E+00, 1.5500E+00, 1.5500E+00, 1.5500E+00, 1.5500E+00, 1.5500E+00, 1.5500E+00, 1.5500E+00, 4.6200E+00, 9.0900E+00, 1.4320E+01, 1.6110E+01, 1.8600E+01, 1.7140E+01, 2.1390E+01, 2.1440E+01, 2.3630E+01, 2.5560E+01, 2.5520E+01, 2.7170E+01, 2.8760E+01, 3.0680E+01, 3.2602E+01, 3.3210E+01, 3.3860E+01, 3.4960E+01, 3.5300E+01, 3.4300E+01, 3.4570E+01, 3.2290E+01, 2.0860E+01, 2.7490E+01, 8.6320E+01, 5.1770E+01, 2.1680E+01, 3.4090E+01, 1.0930E+01, 7.1400E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, from GITM
 CO,CO+,ion,1.0000E-22,m2, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, from GITM
 CH4,CH4+,ion,1.0000E-22,m2, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 2.0000E-01, 5.9000E-01, 1.5000E+00, 2.7900E+00, 3.8600E+00, 5.0500E+00, 4.3600E+00, 6.0300E+00, 6.0600E+00, 7.8300E+00, 1.0170E+01, 9.7800E+00, 1.4700E+01, 1.8770E+01, 2.1450E+01, 2.4640E+01, 2.7920E+01, 3.1050E+01, 3.0700E+01, 3.3180E+01, 3.5280E+01, 3.4990E+01, 3.9280E+01, 4.1070E+01, 4.2930E+01, 4.4800E+01, 4.4800E+01, 4.4610E+01, 4.4690E+01, 4.0280E+01, 2.5530E+01, 1.3860E+01, 1.4000E-01, 4.8000E-01, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, from GITM
 H2,H2+,ion,1.0000E-22,m2, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 1.0000E-02, 8.0000E-02, 2.0000E-01, 4.0000E-01, 5.5000E-01, 7.5000E-01, 6.5000E-01, 9.0000E-01, 9.0000E-01, 1.3000E+00, 1.7800E+00, 1.7400E+00, 2.8900E+00, 3.7800E+00, 4.0500E+00, 5.2500E+00, 6.0500E+00, 6.9000E+00, 6.7400E+00, 7.6700E+00, 8.3000E+00, 8.2900E+00, 9.7000E+00, 1.0730E+01, 9.7600E+00, 8.6200E+00, 7.0700E+00, 5.0700E+00, 6.6300E+00, 9.0000E-02, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, from GITM
 HCN,HCN+,ion,1.0000E-22,m2, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, from GITM
 NO,NO+,ion,1.0000E-22,m2, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 2.4000E+01, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 2.4000E+01, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 1.0000E+01, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 2.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, from GITM
 O2,O2+,pei,1.0000E+00,, 1.3469E+02, 1.3469E+02, 3.2212E+01, 1.3309E+01, 3.9615E+01, 3.9615E+01, 2.8340E+00, 1.0920E+00, 1.0920E+00, 4.1600E-01, 1.8400E-01, 1.8400E-01, 1.8400E-01, 1.8400E-01, 9.0000E-02, 9.0000E-02, 2.4000E-02, 2.4000E-02, 2.4000E-02, 2.4000E-02, 2.4000E-02, 2.4000E-02, 2.4000E-02, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, from GITM
 O2,O+,pei,1.0000E+00,, 7.6136E+01, 7.6136E+01, 1.7944E+01, 6.9810E+00, 2.0338E+01, 2.0338E+01, 1.4370E+00, 5.2100E-01, 5.2100E-01, 1.6300E-01, 5.2000E-02, 5.2000E-02, 5.2000E-02, 5.2000E-02, 1.4000E-02, 1.4000E-02, 1.0000E-03, 1.0000E-03, 1.0000E-03, 1.0000E-03, 1.0000E-03, 1.0000E-03, 1.0000E-03, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, from GITM
 N2,N2+,pei,1.0000E+00,, 2.6399E+02, 2.6399E+02, 6.2570E+01, 2.5213E+01, 8.5400E+00, 8.5400E+00, 6.1420E+00, 2.2880E+00, 2.2880E+00, 7.8600E-01, 3.2400E-01, 3.2400E-01, 3.2400E-01, 3.2400E-01, 1.6900E-01, 1.6900E-01, 3.1000E-02, 3.1000E-02, 3.1000E-02, 3.1000E-02, 3.1000E-02, 3.1000E-02, 3.1000E-02, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, from GITM
 N2,N+,pei,1.0000E+00,, 7.8674E+01, 7.8674E+01, 1.8310E+01, 6.9480E+00, 2.2950E+00, 2.2950E+00, 1.6470E+00, 1.6470E+00, 5.7100E-01, 1.4600E-01, 3.7000E-02, 3.7000E-02, 3.7000E-02, 3.7000E-02, 8.0000E-03, 8.0000E-03, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, from GITM
 CH4,CH4+,pei,1.0000E+00,, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, from GITM
 CH4,CH3+,pei,1.0000E+00,, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, from GITM
 O,O+,pei,1.0000E+00,, 8.1240E+01, 8.1240E+01, 1.8896E+01, 9.4250E+00, 2.8622E+01, 2.8622E+01, 2.0190E+00, 9.0200E-01, 9.0200E-01, 4.7000E-01, 3.2500E-01, 3.2500E-01, 3.2500E-01, 3.2500E-01, 2.0900E-01, 2.0900E-01, 8.4000E-02, 8.4000E-02, 8.4000E-02, 8.4000E-02, 8.4000E-02, 8.4000E-02, 8.4000E-02, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, from GITM
 O,O+2D,pei,1.0000E+00,, 8.8526E+01, 8.8526E+01, 2.0691E+01, 9.3650E+00, 2.8199E+01, 2.8199E+01, 1.9620E+00, 8.5300E-01, 8.5300E-01, 4.1800E-01, 2.5300E-01, 2.5300E-01, 2.5300E-01, 2.5300E-01, 1.4800E-01, 1.4800E-01, 3.4000E-02, 3.4000E-02, 3.4000E-02, 3.4000E-02, 3.4000E-02, 3.4000E-02, 3.4000E-02, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, from GITM
 O,O+2P,pei,1.0000E+00,, 4.7358E+01, 4.7358E+01, 1.1007E+01, 4.7720E+00, 1.4556E+01, 1.4556E+01, 1.0140E+00, 4.3600E-01, 4.3600E-01, 2.0300E-01, 1.1600E-01, 1.1600E-01, 1.1600E-01, 1.1600E-01, 6.1000E-02, 6.1000E-02, 9.0000E-03, 9.0000E-03, 9.0000E-03, 9.0000E-03, 9.0000E-03, 9.0000E-03, 9.0000E-03, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, from GITM
 N2,N_4S,ped,1.0000E+00,, 2.4500E+02, 2.4500E+02, 5.2052E+01, 2.5255E+01, 9.0490E+00, 9.0490E+00, 6.5320E+00, 2.9090E+00, 2.9090E+00, 1.3710E+00, 7.6400E-01, 7.6400E-01, 7.6400E-01, 7.6400E-01, 5.1500E-01, 5.1500E-01, 1.5700E-01, 1.5700E-01, 1.5700E-01, 1.5700E-01, 1.5700E-01, 1.5700E-01, 1.5700E-01, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, from GITM
 O2,O,ped,1.0000E+00,, 8.7864E+01, 8.7864E+01, 2.0318E+01, 1.7821E+01, 5.6969E+01, 5.6969E+01, 4.1130E+00, 2.0410E+00, 2.0410E+00, 1.2710E+00, 9.9600E-01, 9.9600E-01, 9.9600E-01, 9.9600E-01, 7.6200E-01, 7.6200E-01, 6.5300E-01, 6.5300E-01, 6.5300E-01, 6.5300E-01, 6.5300E-01, 6.5300E-01, 6.5300E-01, 1.1000E-02, 1.1000E-02, 1.1000E-02, 1.1000E-02, 1.1000E-02, 1.1000E-02, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, from GITM
